category_id,category_name,playlist_id,playlist_name,song_id,song_artist,song_title
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,2zIZynJNkC08hKb1ub7VcD,Sven Tasnadi,"Arctic Drama, Pt.1"
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,344PAWYNPXETgzZLwrI5of,Djolee,Horcrux
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,0ZhVTcQFawIbnJtEcpc4QK,Benjamin Fröhlich,Love Loop
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,1Zlxk7cx1WDKguKi4cd6d8,Import Export,SSRI
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,3LFxV5rIxk4vhtBH08MJPC,Felix Kröcher,Lumination
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,4dOeUyueTWItNBN1ylSee2,"London Grammar, Solomun",House - Solomun Remix
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,1dhUhzpPmn2r41Sk8yXf7n,"Stephan Bodzin, Marc Romboy",The Alchemist - Marc Romboy Remix
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,3iHrGCUXfZ4BoOy615Ydbk,Barry Can't Swim,Kimbara
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,6gn7rTpP0DkB0qoeqYjbg1,Trikk,Luxo
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,3Gf8O8Bt5dPPzpkIpYWKlq,Philipp Wolf,Under
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,47EXp85QU17eZudgCmjfl2,Pleasurekraft,Non-Human Animal
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,6aZdYHEp6dkDOczK60y41d,"Christian Löffler, Henry Green",Felt (feat. Henry Green)
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,3EE9f8MIieIsvdy5TAf5kF,TWO LANES,Mind
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,0bfPvmwKE0gRoXedDs7s0q,Slow Nomaden,Dunya
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,0k6gM49WeWv3rEPLGVjiMi,Jerome Isma-Ae,Encounter
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,2zRhKPgbfWgRwxiLk5G1zz,Rich Vom Dorf,This Is My Life
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,7eQ6waRoNjQCQf0dscEo6r,Sascha Braemer,Vampires
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,11uG66DBgeXl3P6vqm4wYC,"Alan Fitzpatrick, HI-LO, Oliver Heldens",Gimme The Word
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,4vpvA52a132IK1a9ZOqSsC,Jonas Saalbach,Running
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,290u1M7LEt6mQuxMglicMm,Basti Grub,To My Babe
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,2CdmhLWLj5RMwpN8nIUuZo,Roman Flügel,Hotel Karthago
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,2uEcNtI8A8cxID8JCCIVZJ,Goom Gum,Moonlight
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,50KLPfmEn6dFFVpuM1VycK,Super Flu,Lovesong
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,1ZMec9PVc5Ikr3kUKMLSrx,Niconé,Hands On Life On Mars
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,3HpRpyAbdXuORfATi5mMUO,Anja Schneider,Turning My Head (2024 Rework)
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,2uLMIVtNJZHGOGYhjqfJKz,Kotiēr,Intērfērēncē
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,1mC4p2DfT4F5ZLMNzYG6QP,Bryan Kessler,We Are All Individuals
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,0DQALJLSUMUDjk7G5c5X6b,"Moritz Hofbauer, Lauren Mia",Oneironaut - Lauren Mia Remix
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,4R47YSOXTtC9Jph9yXRbk7,"Helsloot, Malou",It's Alright (feat. Malou)
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,0cBrTgUeXg8oAEfKTlZAP6,"DOVE, BICEP",CHROMA 003 Bi83
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,6txcTZbxaXcCMDxbrNzbEq,"Rauschhaus, Stephan Zovsky",Acid
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,2dijKTdhStDrjSzkqGEfpm,NNHMN,Love
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,3NphEbWznWkmXHK0ad3G8w,Agoria,I Feel Good
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,4qe1aaaP8abBo7G69CaTop,"Francesco Diaz, Young Rebels, deadmau5",It's Our Future - deadmau5 Remix Edit
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,00twca7EAnv3Up57s9WZua,Temple Tears,Silent Teacher
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,3zik1elmcr9X5RLZe1YLGu,Budakid,Infinity
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,7DBzDqhghKy8vhbxlPxIWk,6sept,I Feel Like
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,2RiY2yq596cGLXBiHasCcp,Andrew Meller,Summer Of Love
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,2rG8fDX8ozfOQCDnVZb0Xd,Timmo,Losing Control
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,5Iss7JRvqDjMzQqZhYKujr,Meera (NO),Blomst
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,0thFFZ6ZxGK6U3elZZFz4u,Alex Stein,The Leap
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,3W935drMjxvJnw1fTaF4BH,TH;EN,Canicatti
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,6A3OwPiwrbqbLGJakO6JWr,Orjan Nilsen,I Don't Get Lonely
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,6TpZ8SVFnDQQZKNnoqlmBi,"Hannes Bieger, Shrii",Rising
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,1b0Ei6Pv0dQJpYJ3QjgZDx,"Patrick Scuro, VEENMOL",Feel Alive
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,2N8ZFBdIBvoCkQCWbc09I8,"Hernan Cattaneo, Hicky & Kalo",Distant Memories
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,7AyXjfkOKYLYOcvXm50TZ7,"Niconé, Enda Gallery, Dumming Dum",House of Love - Dumming Dum Remix
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,50lItJcoM4uB8a7sZ649vv,"Tobtok, Oliver Nelson",Alright
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,57QkCzaNYU5j8vwtbwqXWS,TIBASKO,Snif & Snüf
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,3DIwkAdMK1Kccmp47TJIl3,MIRA MIRA,Run
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,5GPrMVvjDBE0nkaZ9276ot,"Kid Simius, Bonaparte",Calvinklein
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,4Ji18JiGFIuKQO3SKb0gdz,Cella,It's You
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,4q9xSwu2rPct21ilW2Xs6J,The Yard Woman,Spellbound
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,6qMTGWO3I0mGFtHUdoJz3k,Patrik Berg,Nothing but Love
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,66RbzsVgiHDuWUu2Cd5Zkd,DJ Kantik,When I’m with You
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,42MxSTq7wSzEZupRI9zXjp,"Yoram, Kotelett",Easy Street - Kotelett Remix
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,7xG6aGSYbas8SWYNtAJrPM,BROHUG,Riff
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,6wSKWOtAapbFh5Z55diS9e,"DOUBLE DOUBLE, Moullinex, Justin Strauss",Through This Night
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,7o066ARaGM9v8MMDifukW3,"Acud, Prins Thomas",Supermarkt - Prins Thomas Diskomiks
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,5I12JGHJOGor74WdHpj9j3,"Acud, Ost & Kjex",Supermarkt - Ost & Kjex Remix
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,06Ow0ZtqEOHU0ineQj8UZj,"AXXX7en, Chris Veron",Your House
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,0c5l01TVxfZlq0A2qnpZSk,Roland Leesker,Respect
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,1kk8X8jLAsLC9Lfar5RBxN,Jasper Tygner,Eyes
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,5NjJULvThOJqm4ixG1rT7b,"M1NT, STRNGE",Back Then
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,2KNUHgH4h9Jq0ykF7OwZ0S,HAI-LIFE,Baddie
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,6DvTUQiv9tCcRZxdIwFVSH,Lister,What I Said
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX8AliSIsGeKd,Electronic Rising,3rErYBcAuOBQlMLwDYbqMz,"Dena, Lauer",Hyacinth
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,3m8GvywmS7eCJMcv5ApyXd,TIM PLVNK,ANNE KAFFEEKANNE
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,4pBuhoBxgwBpkkOhfT6p6N,"Gabry Ponte, KEL",Tarantella
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,4rnwQPqGNoHCQppYVdTZdu,"Tiësto, MOGUAI",Explode
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,67aNGns9ZH1jm6nruyzBGU,BENNETT,Lullaby
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,2QUkcBV8t0A2AYH1G76EUB,"Zombic, PaSt, D.T.E",Alle Haben Bock
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,2RskfmXnkMxDN6R9Mz9uG3,"KXXMA, YAMAS, MeSSy",Break The Rules
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,70jAESz42ftg7bQsihU6hL,VIZE,Heaven
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,6FxRH7N7Q86i6aixaSYYzx,"Robin Schulz, Timmy Trumpet, KOPPY",All the Things She Said
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,2rtkijCiF44Uy4EqBhOsQP,"Hypaton, David Guetta",Feeling Good
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,5n3jPpWweeAWjSEIONrcXS,"Gigi D'Agostino, Boostedkids, GIGI DAG",Shadows Of The Night - GIGI DAG Mix
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,0vhxITfBNsA3nBPbu7lRhP,"Alok, Tazi, Samuele Sartini, Amanda Wilson, YORK",Seek Love (On The Beach)
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,2x4JC9TxW2LACuuxbsncfG,"Tiësto, Dimitri Vegas & Like Mike, Gabry Ponte",Mockingbird
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,1P7hMSbpJOQy58eC78qx7s,"Alan Walker, Dash Berlin, Vikkstar","Better Off (Alone, Pt. III)"
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,4mfH9uYpQopEFMOFMeYGRK,Gabry Ponte,Crusade - Club Edit
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,0oWN1xuaWUrx8QGiYqxAs9,"Don Diablo, Felix Jaehn",Monster
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,0GDbParfUau4PC7uFTNXyX,"Neptunica, Jasper Forks, Alex Christensen",River Flows in You
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,3xEVnZQOyzHRkaqNnyAmEv,Ely Oaks,Lonely
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,5IU1Fb9OBuCRUTAWXPO4gC,"Braaheim, Maoam, Level 8",One (Your Name)
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,6aytAfb9zenqKAvbVomkU8,"David Guetta, Mason, Princess Superstar",Perfect (Exceeder)
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,4y9tKMhrx5uepqljKj7wq9,"Dimitri Vegas & Like Mike, Regard, NATTI NATASHA, Dimitri Vegas, Like Mike, Sash!",To The Beat
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,5fIZ683j2xPeLAXfHeWKEG,"Indila, BENNETT",Dernière danse - Techno Mix
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,6d4o00VKYnYb1DgvZr2xuV,"Lietru, YAMAS, Lavinia Hope",Lay All Your Love On Me
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,6c7BB9OiD0Wu596pW4L1f7,"Alok, Kickbait, CERES",BLACK WIDOW
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,0F0yYh9U7guh1TWuViZY25,Sonny Wern,The Ketchup Song (Aserejé)
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,2h4zp76tI5Sbl3BNspNBuG,Nicolas Julian,Bad Girls
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,2N8gR2yftrHbZR53U5kYnX,"Campbell, Alcemist",Would You (go to bed with me?)
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,4HDC7Mo6uLTujRvHymiXDf,"Zerb, Sofiya Nzau",Mwaki
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,086THPnabbu1zfDjRsxpoN,"Elley Duhé, Whethan",MONEY ON THE DASH - SPED UP
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,6ytFEsnazqki7XN2yXOev9,"Braaheim, ILYAA, URBANO",Think About The Way
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,2OgXqA5XJcrc5duK7nF3qd,"Pachanta, Gestört aber GeiL, July",Self Control
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,4NNgwJCoAROKsP6b9Outvs,"CYRIL, Sonny Wern",Stumblin' In (Sonny Wern Remix)
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,5VG6MONs7BkKKjO65vZYMm,"Luca-Dante Spadafora, Beats by Luca",I Love It
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,4lArhqEySHQwMKkWkPXQEK,"HBz, 2 Engel & Charlie",Erinner mich
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,7Datvb4oPN6dHpfIYWgJii,"Alok, Ely Oaks",Tsunami
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,7mCEXSFUB5YVr6oIzXcqy1,"Zombic, AHM, AVO",Millionen Lichter (Das Boot)
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,1MVqeIAwhD4T44AKVkIfic,"Fred again.., Baby Keem",leavemealone
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,0agQ9vIV7NP4dntGKLcCXO,"Gotye, FISHER, Chris Lake, Kimbra, Sante Sansone",Somebody (2024)
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,07nfBlhn6ZlIkPXSXb8SXJ,Nicolas Julian,Mask Off
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,5Jpz4nv8nA6FIYO5gEyQa2,"Ella Henderson, Rudimental",Alibi (feat. Rudimental)
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,3lFNDaob5QhwE9oo7J0uNT,"Luude, Elliphant",Pachamama
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,3g5KZyz7LmG7xsAe6c4O5b,"Sophie Ellis-Bextor, David Guetta",Murder On The Dancefloor - David Guetta Remix
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,1sjliewWkSOKKvEVYHPqUk,"AVA CROWN, LUCA (DE)",All Good Things
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,12p3LJyuWdEh6bWFoc60Bk,"HI-LO, DANNY AVILA, Oliver Heldens",PARADISE
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,5SpFKUNS16xxxQt6cSPaLh,"Armin van Buuren, Gryffin",What Took You so Long
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,6ZorLNYsF1KjjV9M2OSxAF,"Topic, A7S",Out My Head
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,2gtokhCdY1vgMmW6TdGW3q,FORTELLA,Daylight
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,4AFlChQQJbB1MOCgOiiyYc,"James Hype, Kim Petras",Drums (Feat. Kim Petras)
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,7uu5X0WfUllHJCnLweLFMu,CH4YN,Too Lost To Be Found
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,3oht02g1mg6KywagA3bysC,"LUNAX, Jaimes",Paper Plane
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX7ZUug1ANKRP,Main Stage,31PeeweG94mVQsqNOLcq4B,"twocolors, Roe Byrne",Stereo
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,1MxkZ4ybCA4ordKzbGRN2O,Lilly Palmer,Hare Ram
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,5EhsdUx1N4JTcokotQT71c,"Space 92, HI-LO",ORION
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,5poZz8srlh8P5XjKsHKXj7,"Eli Brown, Layton Giordani, OFFAIAH",When I Push - Edit
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,4gD1qMyIjDyz7Te8nlQEji,Amelie Lens,Breathe
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,2lIifZIxqYF0lOuBnqJ5qH,"Thomas Schumacher, A.D.H.S.",Mirazh
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,56IDx1YZczUBwoF1akoEd7,Marie Vaunt,The Chosen
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,6dyfsauAoa5qN0tj9JKamE,"Maddix, Fēlēs",My Gasoline
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,7p7ynUWRKWApwEAbE9HAJg,"Clap Codex, Oliver Jass",Oblivion
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,1WFlFVMRyCc0tP0tdQCaDw,Deborah de Luca,Croce
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,2oMMOQL2NiNC97TEDmyjMk,Monika Kruse,Silver Spark
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,5F0jX0RsLAJ06Hu3oLbA2i,Joyhauser,Elements
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,77qHXGqHbJFh0dWLRHkWTq,"Alan Fitzpatrick, Joyhauser",Craving
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,5ardmsHuWc0chy7GzsvrLd,"Eli Brown, Lilly Palmer",Gasoline
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,4NOtgbK40lMxjCcP4uutLA,"AKKI (DE), Da Fokin",My Mind
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,7HezUa1nL8m0awuNpNWtnL,IOA,Purpose Of Life
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,3XEGdwonYRQM5sX0I0CsoR,Adam Beyer,Desert Queen
0JQ5DAqbMKFHOzuVTgTizF,Dance/Electronic,37i9dQZF1DX6J5NfMJS675,TECHNO BUNKER,1FubT3w22RMHC3vreAL7cH,Charlotte de Witte,Roar
